SampleID,PCo1,PCo2,PCo3,DMM_L6,Dataset,Shannon,Ethnicity_initial,Ethnicity,Group,SuperGroup,Prevotella_copri,Bacteroidaceae,Prevotellaceae,Ruminococcaceae,Lachnospiraceae,Clostridiales fam. incertae sedis,Clostridiaceae,Unclassified,Eubacteriaceae,Rikenellaceae,Firmicutes fam. incertae sedis,Oscillospiraceae,Veillonellaceae,Tannerellaceae,Bifidobacteriaceae,Bacteroidales fam. incertae sedis,Proteobacteria fam. [Acetobacteraceae/Enterobacteriaceae],Selenomonadaceae,Sutterellaceae,Firmicutes fam. [Lachnospiraceae/Lactobacillaceae],Coriobacteriaceae,Bacteria fam. incertae sedis,Acidaminococcaceae,Erysipelotrichaceae,Firmicutes fam. [Carnobacteriaceae/Acidaminococcaceae],Streptococcaceae,Akkermansiaceae,Barnesiellaceae
SAMEA2146908,0.082463255,0.059494868,0.051125438,Cluster 1,PRJEB4336,6.422463868,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.104234679,0,0.082127913,0.22559806,0.146385152,0.089356423,0.058738243,0.034596308,0.006688447,0.031354749,0.00693195,0.000312268,0.02279948,0,0.030470566,0,0,0.005992544,0.000349647,0.0000534,0.003956914,0.008731051,0.004835181,0,0.000257513,0,0.003048596
SAMEA2147022,0.271429483,-0.03546443,-0.045493652,Cluster 2,PRJEB4336,4.424954466,Denmark,Denmark,Denmark,Denmark_Cluster 2,0.000150426,0.386603101,0.000496454,0.075762671,0.197897813,0.03389226,0.025122225,0.040544022,0.008979056,0.011764395,0.004228975,0.003936243,0.085863288,0.006395098,0.000296853,0.00913372,0,0,0.022305451,0.003970527,0,0.000132558,0,0.001257602,0,0.000353902,0.003624265,0.005276719
SAMEA2147036,-0.285498637,-0.135014459,0.000706566,Cluster 3,PRJEB4336,5.566851761,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.258235815,0.031798072,0.261787717,0.091059114,0.079030283,0.095127686,0.092113748,0.040104421,0.06418548,0.017906449,0.010429522,0.01124149,0.020718944,0.004661864,0.000653504,0.022648708,0.0000659,0,0.012017963,0,0.001359999,0.001286487,0,0.004606002,0,0.0000691,0.000130316,0.003848272
SAMEA2147070,0.016029905,0.042435936,0.12622886,Cluster 1,PRJEB4336,6.086418221,Denmark,Denmark,Denmark,Denmark_Cluster 1,4.66E-05,0.304071539,0.0000466,0.133338627,0.095255162,0.100787025,0.10556586,0.046021742,0.033175245,0.031604304,0.028854954,0.011216271,0.001602632,0.01492575,0.000223806,0.001363883,0,0,0.003276106,0.0000533,0.001780189,0.000787603,0,0.000722503,0.012082858,0.000676242,0.002016088,0.014882603
SAMEA2147092,0.139308965,-0.013470198,0.032207627,Cluster 2,PRJEB4336,3.980913634,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.139558099,0.0028362,0.032769852,0.072146858,0.030090641,0.509803799,0.038457663,0.020760904,0.012126845,0.004620487,0.000924353,0.041401967,0.028092056,0.000398169,0.00220524,0,0,0.002163631,0.018225439,0.000386011,0.001841993,0,0.000937603,0,0.000384792,0.000462096,0.002575782
SAMEA2147114,-0.191107339,0.02074532,0.094976144,Cluster 3,PRJEB4336,5.844644561,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.057199185,0.012918964,0.250107708,0.077193569,0.04283778,0.071656699,0.159982735,0.070536078,0.012262871,0.005344125,0.148779238,0.003010835,0.011764393,0.004893493,0.000044,0.014220608,0.001967228,0,0.005350788,0.001291568,0.000421284,0.001268729,0.000934318,0.001485496,0,0.00057361,0.0000194,0.005721461
SAMEA2147216,-0.18789107,-0.109871808,-0.152223947,Cluster 3,PRJEB4336,5.537780837,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.26811634,0.084653855,0.321924614,0.051370126,0.129074925,0.069663273,0.062688935,0.053602623,0.099204513,0.002095754,0.020419501,0.003747013,0.016602541,0.009187834,0.0000421,0.003513944,0,0,0.001583372,0.016304035,0.000250644,0.004981793,0.000730013,0.00113237,0,0.00020444,0.000133352,0.000250987
SAMEA2147326,0.227264781,-0.005339329,-0.047997645,Cluster 2,PRJEB4336,4.993621491,Denmark,Denmark,Denmark,Denmark_Cluster 2,0.000499346,0.250046679,0.000704815,0.113539629,0.213220994,0.062109759,0.021115353,0.047912342,0.05354779,0.005115499,0.003239897,0.017488023,0.062825635,0.0000408,0.001107851,0.00289517,0.000119212,0.0000498,0.010988524,0.024223101,0,0.007602673,0,0.001284931,0,0.004089334,0,0.012152605
SAMEA2147384,0.315855348,-0.097183332,-0.091332165,Cluster 2,PRJEB4336,4.325032616,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.49902586,0,0.009880465,0.203395721,0.041028808,0.01602255,0.020619403,0.0137865,0.004562054,0.007767312,0.002289043,0.066835843,0.067533806,0.0001438,0.000420901,0.0000596,0,0.004987877,0.010212651,0.001084433,0.009857489,0,0.005484391,0,0.000568324,0,0.004480688
SAMEA2147587,0.051519537,0.115234785,0.11414072,Cluster 1,PRJEB4336,5.738955783,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.136046765,0.015497314,0.09926551,0.283545816,0.075918907,0.12985974,0.057144735,0.007474561,0.032320091,0.0047834,0.004803477,0.0001282,0.008558822,0.001689344,0.068953368,0.001728241,0,0.003639201,0.002680848,0.001555658,0.000887796,0.008459801,0.001264422,0,0.000126458,0.011691462,0.008609368
SAMEA2147589,0.304835979,-0.192805132,-0.036116708,Cluster 2,PRJEB4336,3.608932881,Denmark,Denmark,Denmark,Denmark_Cluster 2,5.01E-05,0.724624532,0.000212835,0.005457631,0.041987935,0.005503439,0.087053577,0.027692637,0.009597215,0,0,0,0.068416599,0.0000179,0.000521853,0.001125369,0.001005864,0,0,0.000062,0,0.004113796,0,0.0000671,0,0.001609312,0.007203084,0
SAMEA2147983,0.084212487,0.099180575,0.083209368,Cluster 1,PRJEB4336,6.074995073,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.158132623,0,0.053904554,0.128328097,0.073839552,0.156833995,0.087984369,0.010576209,0.006317853,0.057387551,0.005704737,0.016644878,0.002437492,0,0.001254759,0,0,0.001550833,0,0,0.037317446,0,0.001462718,0,0.000263304,0.000931974,0.012024874
SAMEA2147991,-0.014116051,0.041988337,0.113667741,Cluster 1,PRJEB4336,4.802695735,Denmark,Denmark,Denmark,Denmark_Cluster 1,0.006666119,0.058925605,0.079756218,0.048138287,0.052334824,0.070037248,0.071586903,0.047130217,0.02418855,0.006714561,0.004900684,0.015688043,0.0000564,0.005746255,0.001172945,0.077569276,0,0,0.005306857,0.002404649,0.002632424,0.378231828,0.015965315,0.000983034,0,0.000269976,0.0000312,0.008973932
SAMEA2148024,-0.096520425,0.052586085,-0.059328561,Cluster 3,PRJEB4336,5.898254201,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.044619754,0.09701925,0.251098249,0.008441961,0.116485892,0.087129096,0.045179663,0.053432656,0.074855523,0.002175334,0.013022408,0.004313841,0.000659824,0.030995292,0,0.073950336,0,0,0.00152734,0.088300044,0,0.010063538,0.015967037,0.008499472,0,0,0,0.0005915
SAMEA2148063,0.249640516,-0.112134599,0.016419518,Cluster 2,PRJEB4336,5.014274472,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.39004715,0.004086954,0.068678045,0.034896132,0.091900091,0.034764128,0.073594804,0.105451446,0.007363221,0.00328845,0.013133247,0.05228541,0.005338156,0,0,0.000495875,0,0,0.011272271,0,0.000411155,0,0.002170658,0,0.001047067,0,0.037919971
SAMEA2148094,0.068966269,0.065995951,0.079569001,Cluster 3,PRJEB4336,5.549270863,Denmark,Denmark,Denmark,Denmark_Cluster 3,0,0.110182249,0.218758968,0.154218658,0.111517004,0.061055435,0.024741136,0.031578802,0.037074499,0.015784106,0.009325602,0.019698767,0.056921514,0.009952826,0.002949825,0.024969521,0.000074,0,0.007271968,0.00834932,0.002004794,0.000378383,0,0.000340985,0.001580661,0.001208776,0,0.006842199
SAMEA2148105,-0.336240441,-0.242222708,-0.207360708,Cluster 3,PRJEB4336,3.590268947,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.584227904,0.03419352,0.6244791,0.03748805,0.052060659,0.048150062,0.060881299,0.023769998,0.005119325,0.005888682,0.003322171,0.006045856,0.017268906,0.010541519,0.000415384,0.011272688,0.000068,0.008160658,0.003307985,0,0.001574523,0.00107708,0.025999247,0.006205593,0,0.0001351,0.0000387,0.000210531
SAMEA2148265,0.266120243,-0.122113049,-0.037383611,Cluster 2,PRJEB4336,4.69293059,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.35316252,0.00016,0.041565292,0.0736059,0.038190057,0.026397177,0.032861998,0.240605299,0.005860937,0.005992132,0.00221919,0,0.010659935,0.0000888,0,0.122940698,0,0.001729646,0.009346414,0,0.002322972,0,0.003574169,0.016770014,0.000435876,0,0
SAMEA2148374,0.054398422,0.103730617,0.098660473,Cluster 1,PRJEB4336,6.611535767,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.154373694,0.011660169,0.08142928,0.136263486,0.086991936,0.117987195,0.081891175,0.007889271,0.031980467,0.036839674,0.017981938,0.002207864,0.019649388,0.000692773,0.030307551,0.022077817,0,0.021312866,0.001208162,0.001189212,0.006703058,0.015603935,0.031294588,0,0.000461021,0.004631145,0.001171571
SAMEA2148412,0.031413768,0.046345942,0.198662853,Cluster 1,PRJEB4336,6.604887504,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.072829176,0.051929952,0.087366167,0.041726694,0.155753964,0.165327936,0.047903516,0.0500624,0.031088674,0.121351349,0.014380839,0.000420562,0.001717445,0.001314832,0.0000508,0,0,0.0000327,0.000439802,0.007691041,0.003322549,0.0000513,0.001924543,0.01506988,0.003666747,0.005911972,0.012996903
SAMEA2148549,-0.125509481,0.059408985,0.184090494,Cluster 1,PRJEB4336,6.236616673,Denmark,Denmark,Denmark,Denmark_Cluster 1,0.034155863,0.027108299,0.051773071,0.138337301,0.060144232,0.125257835,0.085373874,0.042920133,0.049782413,0.008282536,0.205584492,0.023888033,0.066811519,0.007238525,0.000503616,0.02398122,0,0.004165452,0.003098658,0,0.000876806,0.000624312,0,0.000214252,0,0.000740768,0.006061408,0.014743613
SAMEA2148558,0.072621471,0.027532829,0.057796613,Cluster 1,PRJEB4336,5.537880684,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.117416872,0.021588503,0.056926276,0.378696033,0.091090042,0.112512606,0.040431457,0.063420632,0.0018509,0.008498536,0.004532969,0.015274225,0.009811726,0.000151243,0.003032464,0,0,0.000304855,0.010443457,0.000113617,0.001076684,0,0.003168001,0.00033382,0.000388617,0,0.001036896
SAMEA2148733,-0.015835073,0.0376055,0.078644255,Cluster 3,PRJEB4336,6.061747466,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.000311444,0.201157841,0.195443316,0.039330623,0.124136635,0.067381355,0.150887206,0.045927642,0.057431412,0.003297154,0.016997752,0.009875252,0.012218207,0.003658705,0.0000984,0.005335667,0,0,0.00444831,0,0.000206934,0.012748172,0.001177345,0.007964272,0,0.000760453,0,0.001164009
SAMEA2148755,0.127997448,0.025779098,0.07521758,Cluster 2,PRJEB4336,5.745030216,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.170618075,0.044747894,0.096412369,0.124769254,0.163164857,0.0407385,0.062411253,0.022476366,0.039123002,0.005802696,0.013382062,0.0000894,0.011260085,0.0000372,0.093137183,0,0,0.011294056,0,0,0.002035271,0.012346476,0.023697693,0,0.0000948,0.027793487,0.010415819
SAMEA2148905,0.17980397,0.131438449,-0.14277446,Cluster 2,PRJEB4336,5.307397914,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.144831217,0,0.059073678,0.292986258,0.069108178,0.039826894,0.075756368,0.09868352,0,0.004326647,0,0.089358829,0.005591674,0,0.004097245,0,0,0,0,0,0.018627992,0,0,0,0.006089159,0,0.012210385
SAMEA2149030,0.154466234,0.110749876,0.000329455,Cluster 1,PRJEB4336,5.494339164,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.167030654,0.025310432,0.057513994,0.202098658,0.063355177,0.190988424,0.072707585,0.035208769,0.005325671,0.001623013,0.011888865,0.048784503,0.027195695,0.001614256,0.00295773,0.000160826,0,0.001012629,0.015297871,0.001634132,0.00108699,0,0.030665597,0,0.0031765,0.00017812,0.00473366
SAMEA2149068,0.3351445,-0.184461213,-0.004947475,Cluster 2,PRJEB4336,4.42549889,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.462069027,0.0000999,0.075521294,0.058738099,0.031249346,0.069837648,0.049303472,0.00397913,0.060423035,0.000555487,0.006660641,0.044929947,0.051997414,0,0,0.011920224,0,0.006257053,0,0.001397689,0,0,0.000564323,0,0.000205871,0.0000665,0
SAMEA2149228,-0.180907784,-0.118708091,-0.03090859,Cluster 3,PRJEB4336,5.786000558,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.130868291,0.083335214,0.408244402,0.094530083,0.090497901,0.08184998,0.047013125,0.038976591,0.00971358,0.016546572,0.005148539,0.007354663,0.000296634,0.014094771,0.0000505,0.00339693,0.0000262,0.000286154,0.006578527,0.00815196,0.001054198,0.001092899,0,0.003315253,0.023962368,0.000134364,0.013742977,0.0000772
SAMEA2149241,0.003790268,0.10674769,0.077000844,Cluster 3,PRJEB4336,5.953768251,Denmark,Denmark,Denmark,Denmark_Cluster 3,0,0.0934306,0.196071106,0.077695049,0.127955133,0.08708718,0.118686965,0.061261133,0.049494641,0.011390566,0.018021512,0.011060899,0.024288175,0.009205696,0.006408093,0.000956818,0,0.020396199,0.015154923,0.000187455,0.001584043,0.016775563,0.001519754,0.004714123,0.000498937,0.000895963,0.007609129,0.002270338
SAMEA2149271,-0.080708326,0.079671157,0.036212754,Cluster 1,PRJEB4336,5.337284035,Denmark,Denmark,Denmark,Denmark_Cluster 1,0.062268698,0.020394179,0.07485714,0.193027974,0.122179802,0.076254742,0.044194276,0.046874803,0.05645481,0.027445389,0.002375834,0.01718096,0.265325253,0.004656791,0.013994825,0.000218797,0.0000477,0,0.000314117,0,0.003813571,0.000890231,0,0.000748606,0,0.002026437,0,0.004834724
SAMEA2149318,-0.023022196,0.132942683,0.090106999,Cluster 1,PRJEB4336,5.910499345,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.027746703,0.002696267,0.081333052,0.264231481,0.050625852,0.292091093,0.070199889,0.034239582,0.002852636,0.054471489,0.004210959,0,0.002662032,0.0000948,0.016799264,0.000120383,0,0.008561512,0.017961392,0.00055795,0.011509438,0.003850935,0.002196072,0,0.000244966,0.000231583,0.000347688
SAMEA2149539,0.011292267,0.176115581,0.008485292,Cluster 1,PRJEB4336,5.749784509,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.019116446,0.161453442,0.064289464,0.188571523,0.044885091,0.129606358,0.08631487,0.018882324,0.001727343,0.018623187,0.001826971,0.025453586,0.004793348,0.000216704,0.159507521,0,0,0.001285147,0.014530078,0.000165138,0.016179517,0,0.000579852,0.002886349,0.001860993,0.001419503,0.002210802
SAMEA2149557,0.118054234,0.047235636,0.08976216,Cluster 1,PRJEB4336,5.992542976,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.125252808,0.000115384,0.122260887,0.048874129,0.102767463,0.175166972,0.057144984,0.045863873,0.015017127,0.003227921,0.008613966,0.03233121,0.009462492,0.000698628,0.127918334,0.000184059,0,0.007515006,0,0.00056884,0.0000898,0,0.001503414,0,0.056341624,0,0.001653073
SAMEA2149568,-0.166201973,0.038837275,0.123725396,Cluster 3,PRJEB4336,5.552059339,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.061911182,0.014173593,0.146132572,0.048757744,0.276015406,0.081391952,0.193438835,0.053343559,0.025857673,0.003463081,0.019816337,0.002272275,0.000104345,0.003171289,0.000118765,0.069643511,0,0,0.001801072,0,0.000395,0.008462351,0.009481161,0.016249802,0,0,0.001455992,0.001049787
SAMEA2149603,0.199087836,-0.033103855,0.08109767,Cluster 2,PRJEB4336,5.984331284,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.292227619,0,0.090138164,0.092920732,0.085310065,0.052612372,0.059411942,0.050380932,0.025933198,0.023409879,0.014505113,0,0.031461338,0,0.004257563,0,0,0.026197938,0.022760844,0.000339992,0.000668548,0,0.000238238,0.017387308,0.000428092,0.000586399,0.014714904
SAMEA2149627,-0.181849275,-0.129862107,-0.195417865,Cluster 3,PRJEB4336,4.460234073,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.311351766,0.106980025,0.311351755,0.050676439,0.157550182,0.056406383,0.083780758,0.036619247,0.099416214,0.005258704,0.003385924,0.004176522,0,0.008151596,0,0.003517121,0.000178772,0,0.003996164,0.014123092,0.000166157,0.002006177,0.03033718,0.000209055,0,0.000362783,0,0.012259767
SAMEA2149636,0.21011288,0.014383664,-4.07E-05,Cluster 2,PRJEB4336,5.533518356,Denmark,Denmark,Denmark,Denmark_Cluster 2,5.02E-05,0.226048214,0.000176648,0.156599707,0.222994671,0.067238275,0.024847307,0.032658727,0.019716326,0.068576054,0.010244518,0.022166774,0.054281088,0.017679478,0.011438299,0,0.000684126,0,0.008308228,0.027632108,0.003882463,0.00034,0,0.005701933,0,0.0000936,0.000107395,0.007342727
SAMEA2149794,-0.317439301,-0.209279231,-0.064005811,Cluster 3,PRJEB4336,4.659298444,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.306862036,0.059001186,0.539475778,0.077921222,0.049535772,0.063958887,0.039523167,0.02445175,0.035550266,0.016425928,0.002775297,0.009087043,0.000168257,0.007661642,0.000337522,0.005707578,0.000711593,0,0.004988778,0.002910756,0.002274157,0.0001412,0.018494139,0.006657853,0,0.0000937,0.003044543,0.001559812
SAMEA2149983,0.135103076,-0.005843705,0.132251202,Cluster 2,PRJEB4336,5.791197871,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.201777903,0.0000243,0.163411135,0.110178911,0.197504486,0.057713123,0.041636023,0.079481423,0.028917635,0.002479826,0.046370217,0.03118365,0.000031,0.000237059,0.0000754,0.016189963,0,0.0000427,0.0000295,0,0.000146771,0.0000504,0.002136808,0,0.000298483,0.004018089,0.0000461
SAMEA2150168,0.28800401,-0.125303944,0.043765461,Cluster 2,PRJEB4336,5.322549342,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.322306989,0,0.101020875,0.1358384,0.039515026,0.027226313,0.036275468,0.07561371,0.05648997,0.001396582,0.006738758,0.043923644,0.04168598,0.011655706,0,0.0000253,0,0.014576621,0.015177061,0.001104354,0.002720969,0,0.001678527,0.0000621,0.000590644,0.001213128,0.031324826
SAMEA2150187,-0.136918475,0.082460541,0.138630557,Cluster 3,PRJEB4336,6.560939864,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.011411049,0.016684794,0.12013882,0.05786974,0.130578194,0.135355432,0.265276234,0.068337662,0.005125854,0.000175275,0.077233744,0.003552819,0.009065865,0.00095693,0,0.006626813,0,0.000187539,0.000461192,0.003594679,0.000119454,0.002457746,0.001115938,0.008648191,0,0.000301999,0.000834491,0.000116532
SAMEA2150234,0.082721398,-0.043072088,0.192909458,Cluster 1,PRJEB4336,5.937174334,Denmark,Denmark,Denmark,Denmark_Cluster 1,0.000287815,0.269943522,0.003496451,0.100516268,0.022859565,0.173859163,0.078066674,0.025666704,0.008086856,0.039357793,0.043118149,0.006138609,0.0001165,0.018673094,0.000633033,0.004257414,0,0,0.010305539,0.0000227,0.001410758,0.000866249,0,0.000613158,0.015469911,0.000115559,0.001356474,0.012708759
SAMEA2150283,0.036240738,0.150243363,0.030689077,Cluster 1,PRJEB4336,6.524688524,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.094566304,0.057789241,0.030861951,0.161895377,0.109050015,0.134074966,0.061268548,0.148221993,0.004155838,0.056237162,0.003095385,0,0.008275819,0,0.009710147,0.000911495,0,0.000559244,0.000313578,0,0.025405852,0.015423849,0.004500314,0.000281529,0.000973902,0,0.001453742
SAMEA2150447,0.049889665,0.054177582,0.163252917,Cluster 1,PRJEB4336,6.226049476,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.06201355,0.0000724,0.103311366,0.03414819,0.164003069,0.187033646,0.041599131,0.070370771,0.037942133,0.01752111,0.002070464,0.002589906,0.013944328,0.000696988,0.008792823,0.012270202,0,0.010642053,0.004430884,0,0.000961318,0.007793695,0.010516467,0,0.001518816,0.033915823,0.004173477
SAMEA2150563,0.067660942,0.039856204,0.139366399,Cluster 1,PRJEB4336,5.987778944,Denmark,Denmark,Denmark,Denmark_Cluster 1,8.13E-05,0.134004587,0.074091389,0.286889325,0.165358685,0.105004964,0.049982189,0.045697845,0.007795523,0.031940243,0.003677067,0.034995149,0,0.005800175,0.000444539,0.004334102,0,0,0.001463728,0,0.003863155,0.0000859,0.010421456,0.001085355,0,0.0000379,0,0.00627221
SAMEA2150726,0.120599332,0.090013133,0.103049214,Cluster 1,PRJEB4336,6.640164293,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.115210551,0.003552604,0.154389757,0.121751066,0.14925015,0.095082894,0.07167412,0.015163212,0.076969133,0.018361699,0.012961739,0.0000126,0.013166409,0.036519106,0.002414251,0,0.011114883,0.001748909,0.004533121,0.00346133,0.006498691,0.023156544,0.003700399,0.0000215,0.000568635,0.0000171,0.025244256
SAMEA2150814,-0.142789066,0.044824047,0.068656622,Cluster 1,PRJEB4336,6.450517271,Denmark,Denmark,Denmark,Denmark_Cluster 1,0.05974753,0.01881384,0.073472103,0.034188837,0.061074288,0.064518878,0.289039438,0.089781943,0.014227656,0.00119613,0.133180663,0.004547019,0.007635327,0.004070793,0,0.000596544,0,0,0.000964652,0,0,0.007431938,0.008487671,0.026250849,0,0.001020753,0,0.011380842
SAMEA2150839,0.121729459,-0.053643548,0.063147823,Cluster 2,PRJEB4336,4.83287663,Denmark,Denmark,Denmark,Denmark_Cluster 2,0,0.133584339,0.382014318,0.035089079,0.049619062,0.033095535,0.016910628,0.021371497,0.064703671,0.006014184,0.00915732,0.006647714,0.0344553,0.023180762,0,0.154313754,0,0,0.009431493,0.002130743,0,0,0.002783837,0.00010373,0,0.000717952,0.000212076,0.005599323
SAMEA2150866,0.069089635,0.15145326,0.014772212,Cluster 1,PRJEB4336,6.057234146,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.071651806,0.001021257,0.272277659,0.163620617,0.110896767,0.019590292,0.06069286,0.066642617,0.036326089,0.015420496,0.042188482,0.043148684,0.00667746,0.000732237,0.006045818,0.000267097,0,0.004878025,0.0068704,0.00157569,0.005841062,0.000942326,0.006189289,0,0.000162987,0,0.022546058
SAMEA2150876,-0.208345509,-0.198578435,-0.02307556,Cluster 3,PRJEB4336,5.650401106,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.252297576,0.100330478,0.277337247,0.085202691,0.056279373,0.143687113,0.092221793,0.031087732,0.052908843,0.016099048,0.012725727,0.011426065,0,0.01863426,0.0000215,0.000990954,0.0000846,0,0.004480763,0.039412431,0.000448945,0.001998926,0.030139793,0.002088885,0,0.0001133,0.0000816,0.002667749
SAMEA2150909,0.01887408,0.184351679,0.002916398,Cluster 1,PRJEB4336,5.394581814,Denmark,Denmark,Denmark,Denmark_Cluster 1,5.70E-05,0.098635476,0.000057,0.182278578,0.155787019,0.110015751,0.298739846,0.053370692,0.029078509,0.005807573,0.002767546,0.018694591,0,0.010178682,0.000106386,0.007723575,0.000472308,0,0.00488264,0,0,0.003291655,0.002968864,0.002519709,0,0.000611801,0,0.00028875
SAMEA2151007,-0.03508129,0.074615091,0.188341201,Cluster 1,PRJEB4336,6.594500158,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.025056163,0.050043956,0.12733556,0.04498299,0.170162548,0.182982801,0.04805309,0.031630347,0.048130943,0.089965468,0.011454647,0.0000716,0.004618287,0.000307156,0.0000624,0.0000447,0,0.004303895,0,0.001445631,0.000301726,0,0.0002363,0.01002675,0,0.001280225,0.003211231
SAMEA2151010,0.023811401,0.03066858,0.204477392,Cluster 1,PRJEB4336,5.398096706,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.124413385,0.000183653,0.166383121,0.021987283,0.132496974,0.31745002,0.027340848,0.068144976,0.041572538,0.006694988,0.006324146,0.003614727,0.007615424,0.006030976,0.001419403,0.000551737,0.0000197,0.004110987,0.0000392,0.002822684,0.0001188,0,0.000857876,0.004638771,0.000295283,0.021937416,0.019805252
SAMEA2151034,0.206536783,-0.035935832,0.084075299,Cluster 1,PRJEB4336,5.927565279,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.237976972,0.004011498,0.140847032,0.102837511,0.08986928,0.029331409,0.046146727,0.121022449,0.050373136,0.014684349,0.01791486,0.001589194,0.008391424,0.0001835,0.051902941,0.0000298,0,0.002185161,0,0.001243275,0.000969867,0.0000218,0.001782443,0.016055046,0.012239099,0,0.021354891
SAMEA2151035,-0.233319563,-0.018937516,0.060041934,Cluster 3,PRJEB4336,5.848709731,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.098659405,0.011535568,0.244910621,0.036398258,0.09932895,0.064230693,0.241643638,0.052973803,0.024227085,0.000541792,0.100920176,0.001694737,0.009984073,0.001929445,0,0.017283996,0,0.000248856,0.003293421,0.006641727,0,0.004041206,0.000684052,0.016192273,0,0.000541466,0,0.000627228
SAMEA2151258,0.03530599,0.159790933,0.049759449,Cluster 1,PRJEB4336,5.835128055,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.08429071,0,0.156608233,0.122114987,0.06262975,0.098339219,0.126122644,0.127052037,0.104566774,0.050927446,0.002934727,0.006905462,0.001278291,0.000198483,0.002185882,0.000725397,0,0.002393436,0.003356976,0.0000814,0.000637779,0,0.007638319,0,0.002330574,0.001934829,0.010704117
SAMEA2151383,-0.325775307,-0.112023208,0.063285183,Cluster 3,PRJEB4336,5.87397722,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.192715014,0.011882345,0.225520827,0.063854978,0.044145911,0.167605353,0.075055657,0.035862782,0.043829061,0.026168997,0.07893593,0.035036075,0.001189814,0.00095256,0.0000264,0.032709696,0.031281879,0,0.002258056,0.000740938,0.002596218,0.00189979,0.016705636,0.002030652,0,0,0.000258856,0.0000525
SAMEA2151391,-0.153394507,-0.036768221,0.070756264,Cluster 1,PRJEB4336,6.363399294,Denmark,Denmark,Denmark,Denmark_Cluster 1,0.095019321,0.04148174,0.11261063,0.102203889,0.14412022,0.074527494,0.263292851,0.025697632,0.03143129,0.003303741,0.08555057,0.002383655,0.016448057,0.01402099,0.000104,0.001699313,0,0,0.000389252,0,0.000408923,0.002624586,0,0.009269271,0,0.000525932,0,0.000945684
SAMEA2151439,-0.228884576,-0.001429103,0.119457085,Cluster 3,PRJEB4336,5.589354968,Denmark,Denmark,Denmark,Denmark_Cluster 3,0.066376957,0.015943907,0.372992898,0.134837744,0.056441267,0.168893882,0.044817157,0.041505205,0.003526927,0.008360001,0.028729006,0.016904289,0.00347827,0.007144973,0.001892326,0.002694834,0.0000187,0,0.004137394,0.001533086,0.002283429,0.000375126,0.043240128,0.004577357,0,0.0003385,0.001129517,0.011676659
SAMEA2151468,0.079600613,0.108944553,0.057065995,Cluster 1,PRJEB4336,5.811897112,Denmark,Denmark,Denmark,Denmark_Cluster 1,0,0.080702533,0.00120753,0.110881043,0.141095576,0.079197606,0.280722922,0.085824032,0.028817184,0.02256205,0.02140818,0.006455743,0.008978742,0.01536412,0.0000758,0.016846991,0,0,0.002664861,0.024138984,0.000127366,0.000163638,0.019564972,0.001123362,0,0.001896381,0.000214354,0.011057821
